Media,Date,Title,Url,Content
세계일보,2014.12.14,"조현아, 승무원·사무장 집 찾아가 '사과쪽지' 남겨",http://www.segye.com/content/html/2014/12/14/20141214000771.html?OutUrl=naver,조현아 전 대한항공 부사장이 14일 자신에게 견과류를 서비스한 승무원과 비행기에서 내쫓긴 사무장에게 사과 쪽지를 남긴 것으로 알려졌다.대한항공은 조 전 부사장이 이날 오전 사무장과 승무원에게 직접 사과하기 위해 이들의 집에 찾아갔으나 둘 다 집에 없어 만나지 못했다고 밝혔다.조 전 부사장은 이들에게 사과하는 내용의 쪽지를 써서 집 문틈으로 집어넣고 돌아갔다고 대한항공은 덧붙였다.대한항공 관계자는 조 전 부사장이 승무원과 사무장에게 직접 사과한다고 했으니 만나서 사과하기 위해 계속 시도할 것이라고 말했다.조 전 부사장은 지난 5일 뉴욕발 대한항공 1등석에서 승무원의 견과류 제공 서비스를 문제삼아 사무장을 질책하며 이륙 준비중인 항공기를 되돌려 사무장을 내리게 해 항공보안법 등을 위반한 혐의를 받고 있다.하지만 박창진 대한항공 사무장은 사건 당시 조 전 부사장으로부터 욕설을 듣고 폭행까지 당했다고 주장했다. 또 회사 측이 이 사건에 관해 거짓진술을 하도록 계속 강요했다고 밝힌 상황이다.김슬기 기자 ssg14segye.com
세계일보,2014.12.14,"조원태, 할머니에 욕하고 폭행까지? 막장 과거 논란 ‘대한항공 삼남매 왜 이러나’",http://www.segye.com/content/html/2014/12/14/20141214001005.html?OutUrl=naver, 
세계일보,2014.12.14,"대한항공 일등석 승객 ""조현아, 승무원 밀치고 폭언 퍼부었다"" 증언해",http://www.segye.com/content/html/2014/12/14/20141214001125.html?OutUrl=naver, 
세계일보,2014.12.14,"사무장에 사과쪽지 전한 조현아, 어떻게 줬나보니 문틈으로? ‘뒤 늦게 수습 중’",http://www.segye.com/content/html/2014/12/14/20141214001132.html?OutUrl=naver, 
세계일보,2014.12.14,"사무장에 사과쪽지 문틈으로 전한 조현아, ‘무슨 내용 썼나?’",http://www.segye.com/content/html/2014/12/14/20141214001397.html?OutUrl=naver, 
세계일보,2014.12.14,"사무장에 사과쪽지 전한 조현아, 술 안마셨다더니 ‘탑승 전 와인 1병 마셨다’",http://www.segye.com/content/html/2014/12/14/20141214001815.html?OutUrl=naver, 
세계일보,2014.12.14,"檢, '땅콩 리턴' 대한항공 블랙박스 복원 의뢰",http://www.segye.com/content/html/2014/12/14/20141214001949.html?OutUrl=naver,대한항공 조현아 전 부사장의 땅콩 리턴 사건을 수사 중인 검찰이 KE086편 항공기 블랙박스 분석에 착수했다.14일 검찰과 대한항공 등에 따르면 사건을 수사 중인 서울서부지검 형사5부이근수 부장검사는 램프리턴비행기를 탑승 게이트로 되돌리는 일 사태가 벌어질 당시 비행기에 탑재돼 있던 블랙박스를 지난 12일 수거해 외부기관에 복원을 의뢰한 상태다.항공기 블랙박스에는 조종실음성녹음장치CVR와 비행기록장치FDR 두 가지가 있다. 조종실음성녹음장치에는 당시 조종석에서 오간 대화 내용이 비행기록장치에는 운항 궤적 시간 등 관련 데이터가 기록된다.문제는 조종실음성녹음장치가 2시간마다 앞선 녹음 기록을 지우고 새롭게 덮어쓰도록 설계돼 있어 램프리턴 당시의 상황이 복원될 수 있는지 여부다.게다가 KE086편은 땅콩 리턴 사태 후 바로 다음 항공 스케줄을 위해 이륙한 상태여서 검찰은 수사 착수 사흘만에야 블랙박스를 회수했다.검찰은 블랙박스가 성공적으로 복원될 경우 자료 분석을 통해 조 전 부사장의 혐의를 상당 부분 규명할 수 있을 것으로 기대하고 있다.대한항공 관계자는 대개 항공기 사고가 나면 블랙박스가 자동 정지돼 사고 당시 상황을 비교적 수월하게 재구성할 수 있지만 이번 사안은 경우가 조금 달라서 내부적으로는 복원이 어려울 것이라는 분위기가 지배적이라고 전했다.검찰은 또 조 전 부사장 앞쪽에 앉았던 일등석 탑승 승객 박모32여씨로부터 제출받은 모바일메신저 내용도 분석 중이다.박씨는 항공기가 리턴할 당시까지 기내에서 벌어진 상황을 모바일메신저를 통해 실시간으로 친구에게 알렸다고 밝혔다.검찰은 박씨가 논란이 불거지기 전 조 전 부사장의 신분을 제대로 알지도 못한 상황에서 보낸 메시지인 만큼 또 하나의 객관적인 입증 자료가 될 것으로 보고 있다.한편 조 전 부사장은 12일 국토교통부 조사에서도 혐의를 대부분 부인한 것으로 알려졌다.김슬기 기자 ssg14segye.com
세계일보,2014.12.14,"국토부, 대한항공 사무장 오는 15일 보강조사",http://www.segye.com/content/html/2014/12/14/20141214002198.html?OutUrl=naver,국토교통부가 땅콩 회항 사건과 관련해 당시 비행기에서 내쫓긴 박창진 대한항공 사무장을 15일 다시 불러 보강조사할 예정이다.국토부는 14일 이같이 밝히면서 기장과 승무원 등에 대해서도 필요하면 보강조사할 계획이라고 밝혔다.국토부는 또 앞서 12일 조현아 전 부사장의 탑승 전 음주 여부에 대해서도 조사했으나 진술 내용은 공개할 수 없다고 발표했다. 조 전 부사장은 와인 몇 잔을 마시고 비행기에 탔다는 주장이 제기되고 있다.국토부는 박 사무장을 상대로 한 보강조사에서 폭언 고성 비행기에서 내리게 된 경위를 8일 국토부 조사 때와 나흘 뒤 검찰 조사에서 다르게 진술한 사유 등을 파악할 예정이다.박 사무장은 검찰 조사에서는 조현아 전 대한항공 부사장으로부터 폭언을 듣고 폭행을 당했다는 취지로 진술한 것으로 알려졌다. 하지만 국토부 조사에서는 폭행 등이 없었다고 말했다.국토부는 이번 사건 조사 결과를 검찰에 통보할 예정이다.김슬기 기자 ssg14segye.com
세계일보,2014.12.14,"‘사무장에 사과쪽지’ 조현아, 승객 증언 들어보니 ‘고성 지르며 3M 날아갈 정도로 밀었다’",http://www.segye.com/content/html/2014/12/14/20141214002307.html?OutUrl=naver, 
세계일보,2014.12.15,사무장에 사과쪽지 건넨 조현아? '집 문틈에 집어넣고 온 사과쪽지' 진정한 사과는...,http://www.segye.com/content/html/2014/12/15/20141215000357.html?OutUrl=naver, 
세계일보,2014.12.15,"사무장에 사과쪽지 조현아, 문틈으로 전한 사과...무슨 내용 있었나 보니",http://www.segye.com/content/html/2014/12/15/20141215000498.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 사무장에 사과 쪽지 ""사무장-승무원 집 찾아갔지만..""",http://www.segye.com/content/html/2014/12/15/20141215000559.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아, 사무장에 사과쪽지 전하러 직접 집 방문...일등석 승객 증언에 들어보니",http://www.segye.com/content/html/2014/12/15/20141215000576.html?OutUrl=naver, 
세계일보,2014.12.15,"대한항공 ""조현아 전 부사장께서 사용할지 모르니 화장실 청소 한번 다시 해주시죠""",http://www.segye.com/content/html/2014/12/15/20141215000676.html?OutUrl=naver, 
세계일보,2014.12.15,"대한항공 ""모형비행기·달력 줄게""…조현아 옆 승객 회유 시도 '들통'",http://www.segye.com/content/html/2014/12/15/20141215000803.html?OutUrl=naver,조현아40 전 대한항공 부사장의 땅콩 회항 사건이 언론에 보도된 뒤 이 사건의 유일한 현장 목격자인 일등석 승객을 대한항공 측이 회유하려 한 사실이 드러났다.15일 한겨레에 따르면 검찰은 이 승객한테서 조 전 부사장이 기내에서 폭언폭행 등을 했다는 증언과 함께 당시 현장을 그대로 기록해 지인에게 보낸 모바일 메신저 화면 자료를 확보했다. 검찰은 이번주 조 전 부사장을 피의자 조사한다는 방침을 세우고 곧 출석을 통보하기로 했다.서울서부지검 형사5부는 지난 14일 땅콩 회항 당시 조 전 부사장의 바로 앞자리 일등석에 앉아 있던 박아무개32씨를 전날 참고인 자격으로 불러 조사했다고 밝혔다. 박씨는 검찰 조사에서 이런  같은 이 다 있느냐며 여자 승무원에게 욕을 했다 승무원의 어깨를 탑승구 벽까지 3m를 밀었다 매뉴얼 파일을 말아 승무원 옆 벽에 내리쳤다는 등 조 전 부사장의 폭언폭행을 구체적으로 진술했다고 한다.특히 이 승객은 당시 기내 상황과 조 전 부사장의 폭언폭행 등을 모바일 메신저인 네이버 라인을 통해 실시간으로 친구에게 전송했는데 검찰에 이 기록을 모두 제출했다.검찰 측은 기록이 너무나 생생해서 당시 상황을 비디오로 보는 것 같다고 했다. 당시 일등석에는 조 전 부사장 외에 박씨가 유일한 승객이었다. 그는 대한항공의 좌석 업그레이드 서비스로 일등석에 앉았다가 폭행폭언 장면을 목격하게 됐다.박씨는 검찰 조사 뒤 기자들과 만나 기내에서 스트레스를 받아 귀국 뒤 대한항공 쪽에 항의를 했다. 그런데 아무런 연락이 없다가 언론 보도 뒤에야 한 임원이 전화를 해 대한항공 모형비행기와 달력을 사과 차원에서 주겠다고 했다. 그러면서 혹시 언론과 인터뷰를 하게 되면 사과를 잘 받았다고 얘기해 달라는 말까지 했다고 한다.검찰 관계자는 조 전 부사장의 행위는 단순히 갑을 관계나 소동 또는 난동이 아닌 업무방해와 증거인멸이라는 범죄로 볼 필요가 있다며 주중 조 전 부사장을 피의자로 소환할 방침이라고 말했다.김현주 기자 hjksegye.com
세계일보,2014.12.15,"조현아 사무장에 사과쪽지 전해, 치욕당한 박창진 조현아 사과 받아줄까?",http://www.segye.com/content/html/2014/12/15/20141215000917.html?OutUrl=naver, 
세계일보,2014.12.15,"사무장에 사과쪽지, '땅콩회항' 조현아 사무장 집 문틈에...'왜 만나지 못했나?'",http://www.segye.com/content/html/2014/12/15/20141215001207.html?OutUrl=naver, 
세계일보,2014.12.15,사무장에 사과쪽지 전한 조현아 '사과쪽지에 뭐라고 적었나?',http://www.segye.com/content/html/2014/12/15/20141215001383.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 사무장에게 사과 쪽지, 사무장-승무원 집 찾아갔지만...",http://www.segye.com/content/html/2014/12/15/20141215001659.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 사무장에게 사과 쪽지 전해, 일등석 승객에도 '거짓진술 강요?'",http://www.segye.com/content/html/2014/12/15/20141215002040.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아, 박창진 사무장에게 사과 쪽지 전해 '진심일까'...수면위로 올라온 갑의 횡포",http://www.segye.com/content/html/2014/12/15/20141215002159.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아, 사무장에게 사과 쪽지 남겨... ""그러게 진작에 좀 잘하지""",http://www.segye.com/content/html/2014/12/15/20141215002189.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 사무장에게 사과 쪽지 전해, 대한항공 사무장-일등석 승객 증언 일치",http://www.segye.com/content/html/2014/12/15/20141215002207.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 사무장에게 사과 쪽지, 박창진 사무장 '재조사 거부'...쪽지에 무슨 내용 있었길래",http://www.segye.com/content/html/2014/12/15/20141215002208.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 사무장에게 사과 쪽지, '땅콩리턴' 문제된 메뉴얼 사실은 없다? '충격적 반전'",http://www.segye.com/content/html/2014/12/15/20141215002388.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 사무장에게 사과 쪽지, 찾아갔지만 만나지 못해..문틈에 끼어넣어 '어떤 내용?'",http://www.segye.com/content/html/2014/12/15/20141215002989.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 사무장에게 사과 쪽지,직접 사과 시도 계속 할 것 다짐 '이미지 쇄신 될까?'",http://www.segye.com/content/html/2014/12/15/20141215003742.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 사무장에게 사과 쪽지, ""직접 만나서 사과하기 위해 계속 시도할 것""",http://www.segye.com/content/html/2014/12/15/20141215003868.html?OutUrl=naver, 
세계일보,2014.12.15,"조현아 이틀째 사과 허탕, 옆에 있던 승객 증언에 논란 재조명 '여승무원 폭행?'",http://www.segye.com/content/html/2014/12/15/20141215004087.html?OutUrl=naver, 
세계일보,2014.12.16,"조현아 이틀째 사과 허탕, 조국 교수 ""내 하인들에게 무슨 말을 못하랴' 무슨 뜻?",http://www.segye.com/content/html/2014/12/16/20141216000353.html?OutUrl=naver, 
세계일보,2014.12.16,"대한항공 사실무근, 조현아 창피함에 '땅콩리턴' 했다?...비행기 타기전부터 '만취' 주장",http://www.segye.com/content/html/2014/12/16/20141216000595.html?OutUrl=naver, 
세계일보,2014.12.16,"대한항공 사실무근, '땅콩 리턴' 조현아 ""IOC 위원들 다 죽여야 돼""…해명",http://www.segye.com/content/html/2014/12/16/20141216000929.html?OutUrl=naver, 
세계일보,2014.12.16,조현아 만취설-고성방가 대한항공 사실무근 일축...'땅콩 리턴' 회항 이유도 조작,http://www.segye.com/content/html/2014/12/16/20141216001245.html?OutUrl=naver, 
세계일보,2014.12.16,"조현아 '땅콩 회항' 논란, 대한항공 운항정지? 조현아 검찰에 고발",http://www.segye.com/content/html/2014/12/16/20141216001584.html?OutUrl=naver, 
세계일보,2014.12.16,"박창진 사무장, 조현아와 허위진술로 항공법 위반했다?...여전히 연락두절 상태",http://www.segye.com/content/html/2014/12/16/20141216001625.html?OutUrl=naver, 
세계일보,2014.12.16,"조현아, 국토부 조사 결과 ""음주사실 있었다""...대한항공 사실무근 주장은?",http://www.segye.com/content/html/2014/12/16/20141216001785.html?OutUrl=naver, 
세계일보,2014.12.16,조현아 대한항공 전 부사장 '17일 소환 조사' 대한항공 운항정지 처분 받을까?,http://www.segye.com/content/html/2014/12/16/20141216002032.html?OutUrl=naver, 
세계일보,2014.12.16,조현아 대한항공 전 부사장 만취 상태로 난동? 국토부 '조현아 검찰에 고발',http://www.segye.com/content/html/2014/12/16/20141216002226.html?OutUrl=naver, 
세계일보,2014.12.16,"조현아 대한항공 전 부사장 항공보안법, 국토부 검찰 고발 결정…'고성과 폭언 확인' 폭행 여부는?",http://www.segye.com/content/html/2014/12/16/20141216002304.html?OutUrl=naver, 
세계일보,2014.12.16,"조현아 대한항공 전 부사장, 국토부 '고성과 폭언 사실 확인' 항공보안법 위반 '고발할 것'",http://www.segye.com/content/html/2014/12/16/20141216002350.html?OutUrl=naver, 
세계일보,2014.12.16,"조현아 대한항공 전 부사장, 항공법 위반한 조현아 '어떤 처벌 받을까?'",http://www.segye.com/content/html/2014/12/16/20141216002434.html?OutUrl=naver, 
세계일보,2014.12.16,"국토부 조현아 고발, 대한항공 뉴욕노선 운항정지 또는 14억 과징금 검토",http://www.segye.com/content/html/2014/12/16/20141216003034.html?OutUrl=naver, 
세계일보,2014.12.16,"국토부 조현아 고발, '승객의 협조의무'위반 혐의...대한항공은 뉴욕노선 운항정지 또는 14억 과징금 '검토중'",http://www.segye.com/content/html/2014/12/16/20141216003298.html?OutUrl=naver, 
세계일보,2014.12.16,"국토부 조현아 고발, ""고성과 폭언 확인, 폭행은 검찰에 송부"" 항공보안법 위반",http://www.segye.com/content/html/2014/12/16/20141216003734.html?OutUrl=naver, 
세계일보,2014.12.16,"국토부 조현아 고발, 거듭되는 논란에 조양호 회장 회의 열어 ""해결책 찾아 소통의 문화로..""",http://www.segye.com/content/html/2014/12/16/20141216004537.html?OutUrl=naver, 
세계일보,2014.12.16,"국토부 조현아 고발, ""고성과 폭언 확인, 폭행은 검찰에 송부"" 항공보안법 위반",http://www.segye.com/content/html/2014/12/16/20141216004880.html?OutUrl=naver,
세계일보,2014.12.16,국토부 조현아 고발 '고성과 폭언 사실 확인 돼' 과징금 액수가...,http://www.segye.com/content/html/2014/12/16/20141216005196.html?OutUrl=naver,
세계일보,2014.12.17,"국토부 조현아 고발, 사무장에 거짓진술 강요 확인되면 과징금이 무려...",http://www.segye.com/content/html/2014/12/16/20141216005201.html?OutUrl=naver,
세계일보,2014.12.17,"국토부 조현아 고발, 탑승객 진술 통해 폭언 사실 확인 '폭행여부는?'",http://www.segye.com/content/html/2014/12/17/20141217000309.html?OutUrl=naver, 
세계일보,2014.12.17,"방콕행 대한항공, 기체결함으로 결항",http://www.segye.com/content/html/2014/12/17/20141217000396.html?OutUrl=naver,김해공항을 떠나 태국 방콕으로 가려던 대한항공 여객기가 기체결함으로 결항 승객들이 큰 불편을 겪었다.17일 한국공항공사 부산지역본부에 따르면 지난 16일 오후 9시 10분 승객 210명을 태우고 태국 방콕으로 가려던 대한항공 661편이 기체 이상으로 운항을 포기햇다.대한항공은 승객들에게 임시 숙소를 마련해 안내했으나 많은 승객들이 스케줄 지연에 항의했으며 일부는 여행을 취소했다.대한항공측은 정비를 마치고 17일 오전 8시 30분 다시 방콕으로 떠난다고 밝혔다.박태훈 기자 buckbaksegye.com
세계일보,2014.12.17,"국토부 조현아 고발, 대한항공 운항정지나 과징금 부과 '조현아 거짓 증언 확인?'",http://www.segye.com/content/html/2014/12/17/20141217000403.html?OutUrl=naver, 
세계일보,2014.12.17,"국토부 조현아 고발, 조현아 17일 소환 조사 예정 '음주 난동 논란은?'",http://www.segye.com/content/html/2014/12/17/20141217000431.html?OutUrl=naver, 
세계일보,2014.12.17,"땅콩 회항 조현아, ""내리라고 했지만, 돌리라고는 안해"" 황당해명...네티즌들 '낙하산은 줬나?'",http://www.segye.com/content/html/2014/12/17/20141217000639.html?OutUrl=naver, 
세계일보,2014.12.17,"강병규, 박충식부터 조현아까지 비난 '분노폭발'...""XX짓 하는구나"" 무슨말인가 보니",http://www.segye.com/content/html/2014/12/17/20141217001302.html?OutUrl=naver, 
세계일보,2014.12.17,"문희상 비대위원장, 대한항공에 처남 취업 청탁 '인정'...'땅콩 회항' 조현아와 무슨사이?",http://www.segye.com/content/html/2014/12/17/20141217001551.html?OutUrl=naver, 
세계일보,2014.12.17,"강병규, 조현아-박충식 비난글 올려 '참 X같다' 'XX짓 한다' 대체 왜?",http://www.segye.com/content/html/2014/12/17/20141217001663.html?OutUrl=naver, 
세계일보,2014.12.17,"땅콩 회항 조현아, 대한항공 명칭도 못쓰나? 명칭회수 문제도 검토 예정",http://www.segye.com/content/html/2014/12/17/20141217002021.html?OutUrl=naver, 
세계일보,2014.12.17,"땅콩 회항 조현아, 승무원 폭행-거짓진술 종용에 '증거 인멸'까지? 17일 검찰 소환...어떤 처벌 내려질까?",http://www.segye.com/content/html/2014/12/17/20141217002243.html?OutUrl=naver, 
세계일보,2014.12.17,"軍, 국산 공격헬기 유도탄 개발 착수···해상 특수전 전력 증강",http://www.segye.com/content/html/2014/12/17/20141217002299.html?OutUrl=naver,
세계일보,2014.12.17,"국제선 유류할증료 1개월사이 36%하락, 1년전의 1/3가격",http://www.segye.com/content/html/2014/12/17/20141217002377.html?OutUrl=naver,국제 유가의 기준인 두바이유 가격이 17일 오전한국시간 56.50달러까지 떨어진 가운데  승객이 부담하는 항공기 국제선 유류할증료가 1개월만에 36미주 기준나 떨어졌다. 1년 전과 비교하면 13가격이다.17일 업계에 따르면 대한항공과 아시아나항공의 국제선 유류할증료는 이달 9단계에서 다음달 6단계로 3계단 내려간다.미주 노선 내년 1월 유류할증료이하 편도발권일 기준는 90달러에서 58달러로 32달러  유럽아프리카 노선은 87달러에서 56달러로 31달러 싸진다.중동대양주 노선은 74달러에서 48달러로 서남아시아중앙아시아 노선은 41달러에서 26달러로 인하된다.중국동북아는 26달러에서 17달러로 동남아는 34달러에서 22달러로 일본중국 산둥성은 15달러에서 10달러로 각각 내려간다.지난 1월 미주 노선 유류할증료는 154달러에 이르렀다.유류할증료가 1년만에 96달러나 떨어져 승객으로서는 왕복요금으로 따지면 1년 전보다 192달러20만원를 아낄 수 있게 됐다. 유류할증료는 올해 12월 15단계에서 3월 이후 14단계로 내려갔다가 10월에 13단계로 하락한 데 이어 2개월 연속 2계단씩 내려갔다. 이번에는 3계단이나 하락했다.내년 1월 국제선 유류할증료는 11월 16일12월 15일 1개월간 싱가포르 국제석유시장에서 거래된 항공유MOPS 평균 가격을 기준으로 매겨졌다.이 기간 싱가포르 항공유 평균 가격은 갤런당 209.16센트배럴당 99.35달러로 1개월 전보다 27.38센트 하락했다.유류할증료는 항공유 가격별로 10센트 단위로 단계가 나뉘어 있다.다음달 국내선 유류할증료는 8800원으로 변동 없다.이에 대해 항공업계측은 국내선은 국제선과 유류할증료 산출 기간과 방식이 다르다면서 내년 2월 국내선 유류할증료는 내려갈 것으로 예상한다고 했다.박태훈 기자 buckbaksegye.com
세계일보,2014.12.17,"땅콩 회황 조현아, ""비행기 내리라고는 했지만..."" 황당해명에 누리꾼들 ""말이야? 방구야?""",http://www.segye.com/content/html/2014/12/17/20141217002382.html?OutUrl=naver, 
세계일보,2014.12.17,"강병규, 박충식에 이어 조현아까지 걸렸다하면 '비판' 이에 네티즌들 “모두까기 인형이네”별명 붙여",http://www.segye.com/content/html/2014/12/17/20141217002446.html?OutUrl=naver, 
세계일보,2014.12.17,"강병규 박충식에 이어 조현아까지 걸렸다하면 '막말논란' 네티즌들이 붙여준 별명본 ""딱이네!""",http://www.segye.com/content/html/2014/12/17/20141217002593.html?OutUrl=naver, 
세계일보,2014.12.17,"검찰소환 조현아, ""죄송합니다""고 한 뒤 고개만 푹…눈물도",http://www.segye.com/content/html/2014/12/17/20141217002625.html?OutUrl=naver,땅콩 회항으로 국내외에 큰 물의를 빚은 조현아40 대한항공 전 부사장이 검찰소환에 고개를 숙이고 눈물을 보였다 .17일 오후 1시50분 피의자 신분으로 서울서부지검 형사5부부장검사 이근수에 소환된 조 전 부사장은 쏟아지는 질문에 죄송합니다라는 한마디만 하고 오랫동안 고개를 숙였다.조 전 부사장은 검은색 코트에 회색 목도리를 한 채 10여분 이상 고개를 숙였으며 눈물을 내비쳤다. 이는 참담하고 죄스러운 심정을 표현한 행동으로 보이지만 지난 12일 국토부 조사때 폭행 여부에 대해 처음 듣는 일이라는 반응을 보여 논란이 된 점 등을 의식 말을 아낀 것으로도 해석된다.검찰은 조 전 부사장을 상대로 항공법 및 항공보안법 위반 위력에 의한 업무방해 혐의 등에 대해 조사할 예정이다.조현아 전 부사장은 지난 5일현지시간 뉴욕발 인천행 대한항공 여객기KE086에서 땅콩 서비스를 문제삼아 승무원과 사무장에게 폭언을 하고 이륙을 위해 활주로로 향하던 비행기를 회항램프 리턴하게 한 후 사무장을 내리게 한 일로 참여연대로부터 고발당했다.국토부도 지난 16일 항공보안법 위반 혐의로 조 전 부사장을 검찰에 고발했다.국토부는 항공보안법 제46조 적용은 검찰의 법리적 판단에 따를 것이라고 말했다.승객이 항공기의 보안이나 운항을 저해하는 폭행협박위계 행위를 다룬 항공보안법 제46조를 적용할 경우 5년 이하의 징역에 처하도록 규정하고 있다.또 검찰은 조 전 부사장을 상대로 증거인멸 의혹에 대해서도 조사할 방침이다.비행기에서 내렸던 박창진 사무장은 대한항공 직원 대여섯명이 거의 매일 집으로 찾아와 사무장이 매뉴얼을 숙지하지 못해 조 전 부사장이 화를 냈지만 욕을 한 적은 없으며 스스로 비행기에서 내린 것이라고 진술하도록 강요했다고 주장한 바 있다.검찰은 조사를 마친 뒤 조 전 부사장에 대한 구속영장을 청구할 것으로 알려졌다. 박태훈 기자 buckbaksegye.com
세계일보,2014.12.17,땅콩 회항 조현아에 땅콩 안까고 준 女승무원 사진 유포…알고봤더니?,http://www.segye.com/content/html/2014/12/17/20141217002756.html?OutUrl=naver, 
세계일보,2014.12.17,"땅콩 회항 조현아, 고개 숙인 채 눈물 흘리며 사죄...질문에는 묵묵부답",http://www.segye.com/content/html/2014/12/17/20141217003157.html?OutUrl=naver, 
세계일보,2014.12.17,"땅콩 회항 조현아, 검찰 출석하면서 고개 숙인 채 눈물의'사죄'",http://www.segye.com/content/html/2014/12/17/20141217003572.html?OutUrl=naver, 
세계일보,2014.12.18,"박창진 사무장, 조현아 문틈 사과쪽지 공개...적혀있던 단 두마디 '과연 사과일까?'",http://www.segye.com/content/html/2014/12/18/20141218000436.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 검찰 출석 눈물로 사죄, 박창진 사무장의 충격적인 추가 폭로",http://www.segye.com/content/html/2014/12/18/20141218000478.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 검찰 출석, 12시간 조사에서 무슨말 했나...승무원 폭행 일부 시인 '다른 혐의는?'",http://www.segye.com/content/html/2014/12/18/20141218000634.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 검찰 출석, 폭행 사실 일부 시인 박창진 추가 폭로로 대한항공 '사면초가'",http://www.segye.com/content/html/2014/12/18/20141218000822.html?OutUrl=naver, 
세계일보,2014.12.18,"박창진 사무장, ""대한항공 그만두지 않을 것""...조현아 친필 쪽지 속 단 두문장 '이게 사과?'",http://www.segye.com/content/html/2014/12/18/20141218000853.html?OutUrl=naver, 
세계일보,2014.12.18,"박창진 사무장, '땅콩 회항' 추가 폭로 ""대한항공 답변 지침 내렸다""...국토부도 불신 '이유는?'",http://www.segye.com/content/html/2014/12/18/20141218001100.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 검찰 출석 ""죄송하다""며 흘린 눈물 진실일까? 박창진 사무장이 공개한 사과쪽지 보니...",http://www.segye.com/content/html/2014/12/18/20141218001414.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 사과쪽지, 임원 통해 피해자 허위진술 혐의 확인...검창 구속영장 청구",http://www.segye.com/content/html/2014/12/18/20141218001661.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 사과쪽지 공개한 박창진 사무장 ""그 사람은 변하지 않았다""",http://www.segye.com/content/html/2014/12/18/20141218001828.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 사과쪽지 공개, 박창진 사무장 ""진술 수정..마치 초등학생 같이"" 쪽지 무슨내용 있었나?",http://www.segye.com/content/html/2014/12/18/20141218002013.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 사과쪽지에 진정성은 없었다, 조현아 '악어의 눈물'인가?",http://www.segye.com/content/html/2014/12/18/20141218002215.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 사과쪽지, 수첩 낱장 찢어 쓴 성의 없는 사과...박창진 사무장 ""참담했다""",http://www.segye.com/content/html/2014/12/18/20141218002087.html?OutUrl=naver, 
세계일보,2014.12.18,"檢, 대한항공 임직원 통신자료 추가확보…축소 은폐 가리기 위해",http://www.segye.com/content/html/2014/12/18/20141218002330.html?OutUrl=naver,검찰은 대한항공 임직원들이 땅콩리턴사건을 조직적으로 축소은폐하려 했다는 의혹에 따라 임직원들에 대한 통신자료를 추가로 확보했다.18일 검찰 등에 따르면 사건을 수사 중인 서울서부지검 형사5부이근수 부장검사는 전날 조현아 전 부사장을 포함해 대한항공 임직원 여러 명에 대한 통신자료 압수수색 영장통신사실확인자료 요청을 추가로 발부받았다.그전에 통신기록을 압수했던 검찰은 압수수색 기간을 사건 발생 직후인 6일 이후부터 최근까지로 늘려 영장을 발부받은 것으로 전해졌다.또  통신기록 압수 대상 인원도 더 늘렸다.영장을 통해 발부받은 통신자료에는 시간과 날짜 등 통화기록이 자세히 기재돼 있다.검찰이 통신자료 추가 확보에 나선 것은 통신기록을 바탕으로 조 전 부사장이 전 과정을 실시간 또는 사전사후에 보고 받았는지를 입증하려는 의도로 보인다.조 전 부사장은 검찰에서 지난 17일 오후부터 18일 새벽까지 12시간넘는 조사를 받으면서 대한항공 고위 관계자들이 거짓진술 요구 또는 보고 받은 사실에 대해 부인한 것으로 알려졌다.박태훈 기자 buckbaksegye.com
세계일보,2014.12.18,"'조현아 사과쪽지' 앞에 박창진 사무장 '참담'... ""대한항공 스스로 그만두지 않겠다""",http://www.segye.com/content/html/2014/12/18/20141218002340.html?OutUrl=naver, 
세계일보,2014.12.18,"조현아 사과쪽지 공개, 박창진 사무장 ""더 참담했다, 조현아는 변하지 않았다"" 분노",http://www.segye.com/content/html/2014/12/18/20141218002456.html?OutUrl=naver, 
세계일보,2014.12.18,"'조현아 사과쪽지' 공개한 대한항공 박창진 사무장 ""스스로 대한항공 관두지 않을 것""",http://www.segye.com/content/html/2014/12/18/20141218002605.html?OutUrl=naver, 
